date,pi_growth,pi_risk,pi_drawdown,pi_turnover
2006-01-04,0.31379457618427153,0.33503966312957517,0.2486187964127035,0.10254696427344973
2006-01-05,0.31379457618427153,0.33503966312957517,0.2486187964127035,0.10254696427344973
2006-01-06,0.31379457618427153,0.33503966312957517,0.2486187964127035,0.10254696427344973
2006-01-09,0.31379457618427153,0.33503966312957517,0.2486187964127035,0.10254696427344973
2006-01-10,0.31379457618427153,0.33503966312957517,0.2486187964127035,0.10254696427344973
2006-01-11,0.31379457618427153,0.33503966312957517,0.2486187964127035,0.10254696427344973
2006-01-12,0.31379457618427153,0.33503966312957517,0.2486187964127035,0.10254696427344973
2006-01-13,0.31379457618427153,0.33503966312957517,0.2486187964127035,0.10254696427344973
2006-01-16,0.31379457618427153,0.33503966312957517,0.2486187964127035,0.10254696427344973
2006-01-17,0.31379457618427153,0.33503966312957517,0.2486187964127035,0.10254696427344973
2006-01-18,0.31379457618427153,0.33503966312957517,0.2486187964127035,0.10254696427344973
2006-01-19,0.31379457618427153,0.33503966312957517,0.2486187964127035,0.10254696427344973
2006-01-20,0.31379457618427153,0.33503966312957517,0.2486187964127035,0.10254696427344973
2006-01-23,0.31379457618427153,0.33503966312957517,0.2486187964127035,0.10254696427344973
2006-01-24,0.31379457618427153,0.33503966312957517,0.2486187964127035,0.10254696427344973
2006-01-25,0.31379457618427153,0.33503966312957517,0.2486187964127035,0.10254696427344973
2006-01-26,0.31379457618427153,0.33503966312957517,0.2486187964127035,0.10254696427344973
2006-01-27,0.31379457618427153,0.33503966312957517,0.2486187964127035,0.10254696427344973
2006-01-30,0.31379457618427153,0.33503966312957517,0.2486187964127035,0.10254696427344973
2006-01-31,0.3131995408163717,0.3412156267416179,0.23671808905470637,0.10886674338730401
2006-02-01,0.3131995408163717,0.3412156267416179,0.23671808905470637,0.10886674338730401
2006-02-02,0.3131995408163717,0.3412156267416179,0.23671808905470637,0.10886674338730401
2006-02-03,0.3131995408163717,0.3412156267416179,0.23671808905470637,0.10886674338730401
2006-02-06,0.3131995408163717,0.3412156267416179,0.23671808905470637,0.10886674338730401
2006-02-07,0.3131995408163717,0.3412156267416179,0.23671808905470637,0.10886674338730401
2006-02-08,0.3131995408163717,0.3412156267416179,0.23671808905470637,0.10886674338730401
2006-02-09,0.3131995408163717,0.3412156267416179,0.23671808905470637,0.10886674338730401
2006-02-10,0.3131995408163717,0.3412156267416179,0.23671808905470637,0.10886674338730401
2006-02-13,0.3131995408163717,0.3412156267416179,0.23671808905470637,0.10886674338730401
2006-02-14,0.3131995408163717,0.3412156267416179,0.23671808905470637,0.10886674338730401
2006-02-15,0.3131995408163717,0.3412156267416179,0.23671808905470637,0.10886674338730401
2006-02-16,0.3131995408163717,0.3412156267416179,0.23671808905470637,0.10886674338730401
2006-02-17,0.3131995408163717,0.3412156267416179,0.23671808905470637,0.10886674338730401
2006-02-20,0.3131995408163717,0.3412156267416179,0.23671808905470637,0.10886674338730401
2006-02-21,0.3131995408163717,0.3412156267416179,0.23671808905470637,0.10886674338730401
2006-02-22,0.3131995408163717,0.3412156267416179,0.23671808905470637,0.10886674338730401
2006-02-23,0.3131995408163717,0.3412156267416179,0.23671808905470637,0.10886674338730401
2006-02-24,0.3131995408163717,0.3412156267416179,0.23671808905470637,0.10886674338730401
2006-02-27,0.3131995408163717,0.3412156267416179,0.23671808905470637,0.10886674338730401
2006-02-28,0.3134612902543179,0.33847861818903685,0.2419530778136297,0.10610701374301566
2006-03-01,0.3134612902543179,0.33847861818903685,0.2419530778136297,0.10610701374301566
2006-03-02,0.3134612902543179,0.33847861818903685,0.2419530778136297,0.10610701374301566
2006-03-03,0.3134612902543179,0.33847861818903685,0.2419530778136297,0.10610701374301566
2006-03-06,0.3134612902543179,0.33847861818903685,0.2419530778136297,0.10610701374301566
2006-03-07,0.3134612902543179,0.33847861818903685,0.2419530778136297,0.10610701374301566
2006-03-08,0.3134612902543179,0.33847861818903685,0.2419530778136297,0.10610701374301566
2006-03-09,0.3134612902543179,0.33847861818903685,0.2419530778136297,0.10610701374301566
2006-03-10,0.3134612902543179,0.33847861818903685,0.2419530778136297,0.10610701374301566
2006-03-13,0.3134612902543179,0.33847861818903685,0.2419530778136297,0.10610701374301566
2006-03-14,0.3134612902543179,0.33847861818903685,0.2419530778136297,0.10610701374301566
2006-03-15,0.3134612902543179,0.33847861818903685,0.2419530778136297,0.10610701374301566
2006-03-16,0.3134612902543179,0.33847861818903685,0.2419530778136297,0.10610701374301566
2006-03-17,0.3134612902543179,0.33847861818903685,0.2419530778136297,0.10610701374301566
2006-03-20,0.3134612902543179,0.33847861818903685,0.2419530778136297,0.10610701374301566
2006-03-21,0.3134612902543179,0.33847861818903685,0.2419530778136297,0.10610701374301566
2006-03-22,0.3134612902543179,0.33847861818903685,0.2419530778136297,0.10610701374301566
2006-03-23,0.3134612902543179,0.33847861818903685,0.2419530778136297,0.10610701374301566
2006-03-24,0.3134612902543179,0.33847861818903685,0.2419530778136297,0.10610701374301566
2006-03-27,0.3134612902543179,0.33847861818903685,0.2419530778136297,0.10610701374301566
2006-03-28,0.3134612902543179,0.33847861818903685,0.2419530778136297,0.10610701374301566
2006-03-29,0.3134612902543179,0.33847861818903685,0.2419530778136297,0.10610701374301566
2006-03-30,0.3134612902543179,0.33847861818903685,0.2419530778136297,0.10610701374301566
2006-03-31,0.31361625418090866,0.3368983182690366,0.2450523563454462,0.10443307120460853
2006-04-03,0.31361625418090866,0.3368983182690366,0.2450523563454462,0.10443307120460853
2006-04-04,0.31361625418090866,0.3368983182690366,0.2450523563454462,0.10443307120460853
2006-04-05,0.31361625418090866,0.3368983182690366,0.2450523563454462,0.10443307120460853
2006-04-06,0.31361625418090866,0.3368983182690366,0.2450523563454462,0.10443307120460853
2006-04-07,0.31361625418090866,0.3368983182690366,0.2450523563454462,0.10443307120460853
2006-04-10,0.31361625418090866,0.3368983182690366,0.2450523563454462,0.10443307120460853
2006-04-11,0.31361625418090866,0.3368983182690366,0.2450523563454462,0.10443307120460853
2006-04-12,0.31361625418090866,0.3368983182690366,0.2450523563454462,0.10443307120460853
2006-04-13,0.31361625418090866,0.3368983182690366,0.2450523563454462,0.10443307120460853
2006-04-14,0.31361625418090866,0.3368983182690366,0.2450523563454462,0.10443307120460853
2006-04-17,0.31361625418090866,0.3368983182690366,0.2450523563454462,0.10443307120460853
2006-04-18,0.31361625418090866,0.3368983182690366,0.2450523563454462,0.10443307120460853
2006-04-19,0.31361625418090866,0.3368983182690366,0.2450523563454462,0.10443307120460853
2006-04-20,0.31361625418090866,0.3368983182690366,0.2450523563454462,0.10443307120460853
2006-04-21,0.31361625418090866,0.3368983182690366,0.2450523563454462,0.10443307120460853
2006-04-24,0.31361625418090866,0.3368983182690366,0.2450523563454462,0.10443307120460853
